CustomerID,Recency,Frequency,Monetary,Cluster
13051.0,579.0,2.0,155.8,1
13052.0,212.0,7.0,3119.33,0
13053.0,622.0,1.0,127.65,1
13055.0,78.0,4.0,2321.11,0
13056.0,551.0,1.0,209.48,1
13057.0,530.0,3.0,709.59,1
13058.0,25.0,3.0,271.40000000000003,0
13059.0,250.0,10.0,2291.77,0
13060.0,254.0,1.0,307.53,0
13061.0,72.0,1.0,248.61,0
13062.0,191.0,1.0,346.98,0
13063.0,481.0,1.0,188.4,1
13064.0,13.0,6.0,1666.8400000000001,0
13065.0,373.0,5.0,1055.05,1
13066.0,24.0,2.0,470.8,0
13067.0,82.0,3.0,508.51,0
13068.0,10.0,2.0,344.0,0
13069.0,1.0,38.0,9284.45,2
13070.0,192.0,4.0,751.7,0
13071.0,612.0,1.0,129.22,1
13072.0,267.0,1.0,177.15,0
13073.0,411.0,2.0,418.08,1
13074.0,511.0,4.0,1378.74,1
13075.0,130.0,1.0,919.61,0
13076.0,458.0,1.0,135.4,1
13077.0,1.0,11.0,2740.65,3
13078.0,3.0,46.0,29018.06,2
13079.0,4.0,6.0,419.18,0
13080.0,179.0,4.0,280.73,0
13081.0,12.0,28.0,29205.900999999645,2
13082.0,126.0,21.0,7335.75,3
13083.0,4.0,3.0,395.43,0
13084.0,492.0,1.0,122.39999999999999,1
13085.0,158.0,8.0,2433.28,0
13086.0,383.0,1.0,439.33000000000004,1
13087.0,726.0,1.0,313.64,1
13088.0,417.0,1.0,236.11,1
13089.0,3.0,46.0,29205.900999999645,2
13090.0,9.0,24.0,13091.74,3
13091.0,28.0,3.0,2321.82,0
13092.0,71.0,12.0,2140.28,3
13093.0,276.0,46.0,29205.900999999645,2
13094.0,21.0,13.0,2209.44,3
13095.0,71.0,1.0,74.39999999999999,0
13096.0,394.0,1.0,419.70000000000005,1
13097.0,33.0,28.0,13324.1,2
13098.0,1.0,28.0,28882.44,2
13099.0,99.0,1.0,207.35999999999999,0
13101.0,234.0,4.0,695.4,0
13102.0,1.0,37.0,11380.1,2
13103.0,40.0,3.0,709.64,0
13104.0,3.0,9.0,1709.1,0
13105.0,436.0,1.0,72.0,1
13106.0,133.0,2.0,603.46,0
13107.0,44.0,9.0,5253.07,3
13108.0,373.0,2.0,748.46,1
13109.0,60.0,3.0,1134.03,0
13110.0,31.0,12.0,2957.4700000000003,3
13111.0,719.0,1.0,321.88000000000005,1
13112.0,541.0,1.0,20.6,1
13113.0,1.0,37.0,18230.07,2
13114.0,726.0,1.0,234.38,1
13115.0,12.0,10.0,5494.7,3
13116.0,138.0,1.0,501.14,0
13117.0,22.0,18.0,2255.66,3
13118.0,20.0,9.0,2415.41,0
13119.0,669.0,1.0,134.9,1
13120.0,239.0,1.0,30.599999999999998,0
13121.0,269.0,1.0,283.73,0
13122.0,94.0,2.0,922.39,0
13123.0,473.0,2.0,506.75,1
13124.0,90.0,4.0,4641.66,0
13125.0,524.0,1.0,148.62,1
13126.0,5.0,13.0,3774.81,3
13127.0,78.0,1.0,259.17,0
13128.0,631.0,1.0,263.5,1
13129.0,452.0,2.0,233.25,1
13130.0,94.0,1.0,64.0,0
13131.0,23.0,7.0,3313.77,0
13132.0,262.0,1.0,77.3,0
13133.0,274.0,3.0,200.45000000000002,0
13134.0,86.0,6.0,2475.23,0
13135.0,197.0,2.0,3371.45,0
13136.0,56.0,13.0,6274.56,3
13137.0,11.0,16.0,7586.94,3
13138.0,22.0,7.0,1274.01,0
13139.0,16.0,8.0,8202.98,3
13140.0,108.0,5.0,1054.92,0
13141.0,85.0,17.0,7656.08,3
13142.0,19.0,1.0,307.09,0
13143.0,585.0,1.0,405.1,1
13144.0,333.0,2.0,135.35,1
13145.0,40.0,7.0,1128.52,0
13146.0,26.0,1.0,228.91,0
13147.0,10.0,4.0,712.8000000000001,0
13148.0,29.0,26.0,8497.82,3
13149.0,14.0,4.0,1676.06,0
13150.0,484.0,3.0,449.96999999999997,1
13151.0,296.0,3.0,2465.21,1
13152.0,417.0,7.0,2146.38,1
13153.0,6.0,1.0,486.22,0
13154.0,399.0,3.0,1624.84,1
13155.0,33.0,6.0,1370.48,0
13156.0,385.0,3.0,1586.54,1
13157.0,49.0,9.0,5687.36,3
13158.0,95.0,5.0,1508.18,0
13159.0,9.0,4.0,1429.35,0
13160.0,22.0,1.0,91.8,0
13161.0,313.0,2.0,472.13,1
13162.0,122.0,16.0,9275.49,3
13163.0,610.0,1.0,17.65,1
13164.0,569.0,2.0,372.2,1
13165.0,46.0,3.0,1451.16,0
13166.0,283.0,2.0,875.93,1
13167.0,19.0,5.0,1125.15,0
13168.0,36.0,5.0,1840.73,0
13169.0,64.0,3.0,840.08,0
13170.0,27.0,1.0,108.81,0
13171.0,22.0,3.0,468.41,0
13172.0,400.0,1.0,69.6,1
13173.0,4.0,11.0,2399.82,3
13174.0,16.0,12.0,7995.36,3
13175.0,582.0,2.0,831.45,1
13176.0,46.0,1.0,481.49,0
13177.0,65.0,2.0,512.2,0
13178.0,26.0,21.0,14059.19,3
13179.0,619.0,1.0,572.3100000000001,1
13180.0,607.0,1.0,86.10000000000001,1
13181.0,381.0,1.0,359.69,1
13182.0,45.0,1.0,121.18,0
13183.0,8.0,15.0,7036.18,3
13184.0,15.0,10.0,1668.95,0
13185.0,268.0,1.0,71.4,0
13186.0,40.0,3.0,1575.89,0
13187.0,337.0,4.0,341.36,1
13188.0,11.0,1.0,114.60000000000001,0
13189.0,19.0,2.0,260.68,0
13190.0,544.0,3.0,570.66,1
13191.0,658.0,1.0,164.69,1
13192.0,95.0,6.0,2558.58,0
13193.0,61.0,1.0,112.08,0
13194.0,136.0,2.0,472.78,0
13195.0,414.0,1.0,136.73,1
13196.0,11.0,7.0,3068.84,0
13197.0,610.0,1.0,373.01000000000005,1
13198.0,10.0,8.0,4974.2300000000005,3
13199.0,4.0,46.0,15964.210000000001,2
13200.0,19.0,4.0,870.09,0
13201.0,502.0,4.0,1233.06,1
13202.0,394.0,7.0,1580.3,1
13203.0,10.0,10.0,2648.25,0
13204.0,726.0,1.0,966.6600000000001,1
13205.0,443.0,1.0,2803.2,1
13206.0,400.0,13.0,8308.19,3
13207.0,15.0,4.0,535.86,0
13208.0,59.0,9.0,1976.3,0
13209.0,30.0,13.0,8509.51,3
13210.0,94.0,1.0,353.48,0
13211.0,10.0,10.0,2618.77,0
13212.0,20.0,3.0,786.83,0
13213.0,57.0,11.0,3851.52,3
13214.0,418.0,7.0,3264.23,1
13215.0,402.0,1.0,81.6,1
13216.0,268.0,1.0,333.74,0
13217.0,122.0,4.0,666.48,0
13218.0,127.0,1.0,62.63999999999999,0
13219.0,618.0,1.0,76.23,1
13220.0,78.0,5.0,1336.0900000000001,0
13221.0,240.0,2.0,847.41,0
13222.0,577.0,1.0,88.5,1
13223.0,200.0,6.0,969.1200000000001,0
13224.0,60.0,2.0,2155.95,0
13225.0,3.0,16.0,16260.07,3
13226.0,273.0,2.0,312.46,0
13227.0,202.0,1.0,257.7,0
13228.0,81.0,1.0,358.0,0
13229.0,226.0,1.0,160.95,0
13230.0,4.0,30.0,6120.01,3
13232.0,13.0,7.0,1328.35,0
13233.0,74.0,4.0,1176.46,0
13234.0,673.0,2.0,346.5,1
13235.0,212.0,1.0,1031.07,0
13236.0,25.0,2.0,744.85,0
13237.0,388.0,1.0,643.0,1
13238.0,17.0,6.0,1006.63,0
13239.0,262.0,5.0,1594.69,0
13240.0,96.0,8.0,1475.79,0
13241.0,412.0,1.0,112.53,1
13242.0,112.0,7.0,699.4,0
13243.0,203.0,5.0,1220.38,0
13244.0,93.0,1.0,121.74000000000001,0
13245.0,51.0,2.0,989.22,0
13246.0,18.0,11.0,3351.75,3
13247.0,18.0,4.0,501.12,0
13248.0,125.0,2.0,465.68,0
13249.0,92.0,9.0,1608.93,0
13250.0,461.0,2.0,253.09,1
13251.0,402.0,1.0,252.68,1
13252.0,394.0,2.0,399.3,1
13253.0,157.0,4.0,2951.11,0
13254.0,376.0,1.0,51.410000000000004,1
13255.0,9.0,3.0,678.76,0
13257.0,436.0,1.0,149.75,1
13258.0,12.0,5.0,1009.43,0
13259.0,62.0,9.0,1402.54,0
13260.0,61.0,1.0,557.62,0
13261.0,269.0,2.0,944.1,0
13262.0,263.0,3.0,573.45,0
13263.0,1.0,39.0,8676.2,2
13264.0,443.0,1.0,722.5600000000001,1
13265.0,53.0,5.0,2092.66,0
13266.0,11.0,19.0,6135.04,3
13267.0,3.0,36.0,9429.81,2
13268.0,18.0,11.0,3174.75,3
13269.0,1.0,28.0,8537.32,3
13270.0,366.0,1.0,590.0,1
13271.0,37.0,1.0,211.49,0
13272.0,31.0,2.0,276.56,0
13273.0,113.0,1.0,138.98,0
13274.0,409.0,1.0,360.85,1
13275.0,384.0,2.0,238.86,1
13276.0,64.0,5.0,1891.91,0
13277.0,16.0,7.0,523.3,0
13278.0,41.0,4.0,1435.85,0
13279.0,78.0,1.0,137.75,0
13280.0,122.0,7.0,2293.33,0
13281.0,439.0,1.0,350.85,1
13282.0,18.0,4.0,1313.19,0
13283.0,60.0,4.0,373.36,0
13284.0,331.0,1.0,201.19,1
13285.0,23.0,6.0,3364.59,0
13286.0,600.0,1.0,734.91,1
13287.0,603.0,3.0,781.59,1
13288.0,443.0,5.0,927.61,1
13289.0,724.0,1.0,307.95,1
13290.0,438.0,1.0,208.63,1
13291.0,156.0,11.0,3270.79,3
13292.0,39.0,5.0,994.51,0
13293.0,392.0,6.0,1192.94,1
13294.0,190.0,3.0,1689.53,0
13295.0,360.0,4.0,1101.97,1
13296.0,137.0,6.0,792.51,0
13297.0,8.0,7.0,4368.62,0
13298.0,1.0,1.0,360.0,0
13299.0,268.0,3.0,1218.7,0
13300.0,169.0,3.0,1285.51,0
13301.0,104.0,4.0,618.09,0
13302.0,155.0,2.0,159.2,0
13303.0,400.0,1.0,61.72,1
13304.0,351.0,4.0,1217.99,1
13305.0,4.0,16.0,3616.41,3
13306.0,430.0,1.0,53.65,1
13307.0,120.0,3.0,273.34,0
13308.0,23.0,4.0,1670.3700000000001,0
13309.0,7.0,6.0,1706.3700000000001,0
13310.0,28.0,5.0,1541.2,0
13311.0,4.0,2.0,598.57,0
13312.0,451.0,1.0,124.75,1
13313.0,22.0,12.0,3445.32,3
13314.0,2.0,3.0,775.94,0
13315.0,689.0,1.0,310.26,1
13316.0,37.0,10.0,12940.82,3
13317.0,66.0,19.0,6486.091,3
13318.0,1.0,3.0,640.76,0
13319.0,5.0,46.0,21323.22,2
13320.0,78.0,6.0,2211.6,0
13321.0,72.0,2.0,567.36,0
13322.0,17.0,1.0,199.48000000000002,0
13323.0,3.0,5.0,787.85,0
13324.0,36.0,18.0,10513.47,3
13325.0,82.0,1.0,675.3,0
13326.0,432.0,1.0,281.76,1
13327.0,39.0,20.0,9134.48,3
13328.0,316.0,1.0,1308.48,1
13329.0,32.0,8.0,4808.77,3
13330.0,93.0,6.0,2796.1,0
13331.0,402.0,1.0,262.4,1
13332.0,14.0,1.0,350.9,0
13333.0,411.0,3.0,1015.74,1
13334.0,82.0,5.0,6201.8,0
13336.0,77.0,1.0,795.12,0
13337.0,546.0,1.0,1575.26,1
13338.0,158.0,4.0,2445.62,0
13339.0,201.0,1.0,860.12,0
13340.0,45.0,12.0,22100.56,2
13341.0,261.0,1.0,775.85,0
13343.0,178.0,1.0,353.43,0
13344.0,68.0,3.0,2511.69,0
13345.0,288.0,1.0,389.5,1
13346.0,463.0,6.0,299.4,1
13347.0,70.0,1.0,341.36,0
13348.0,64.0,1.0,233.76,0
13349.0,11.0,1.0,247.32,0
13350.0,16.0,2.0,979.12,0
13351.0,66.0,1.0,373.94,0
13352.0,60.0,1.0,397.97999999999996,0
13354.0,71.0,1.0,743.53,0
13355.0,122.0,1.0,674.7,0
13356.0,80.0,1.0,768.24,0
13357.0,257.0,5.0,3805.5099999999998,0
13358.0,269.0,1.0,439.03,0
13359.0,64.0,2.0,1043.31,0
13360.0,432.0,4.0,1553.65,1
13361.0,472.0,2.0,1450.5,1
13362.0,9.0,7.0,5394.07,3
13363.0,18.0,3.0,1723.86,0
13364.0,71.0,1.0,134.95999999999998,0
13365.0,34.0,2.0,2225.37,0
13366.0,50.0,1.0,56.160000000000004,0
13367.0,432.0,1.0,510.20000000000005,1
13368.0,257.0,4.0,1121.5,0
13369.0,366.0,1.0,308.28000000000003,1
13370.0,372.0,1.0,754.87,1
13371.0,505.0,2.0,2297.66,1
13372.0,90.0,1.0,378.64,0
13373.0,61.0,6.0,7587.1900000000005,3
13374.0,415.0,2.0,422.8,1
13375.0,89.0,2.0,1792.23,0
13376.0,99.0,3.0,1019.76,0
13377.0,397.0,2.0,1552.88,1
13379.0,26.0,3.0,572.56,0
13380.0,433.0,1.0,62.4,1
13381.0,32.0,12.0,8224.37,3
13382.0,281.0,5.0,1387.58,0
13383.0,544.0,1.0,305.28000000000003,1
13384.0,31.0,11.0,6680.83,3
13385.0,330.0,1.0,534.57,1
13386.0,414.0,2.0,835.46,1
13387.0,417.0,1.0,186.94,1
13388.0,131.0,3.0,1185.65,0
13389.0,11.0,3.0,797.96,0
13390.0,75.0,1.0,544.08,0
13391.0,204.0,1.0,59.8,0
13392.0,677.0,1.0,91.14,1
13393.0,584.0,4.0,1131.45,1
13394.0,2.0,19.0,6621.7,3
13395.0,185.0,3.0,1180.23,0
13396.0,29.0,2.0,1360.99,0
13397.0,73.0,10.0,3191.87,3
13398.0,192.0,2.0,670.34,0
13399.0,464.0,3.0,275.4,1
13400.0,583.0,1.0,310.83,1
13402.0,127.0,4.0,1226.8500000000001,0
13403.0,18.0,3.0,229.5,0
13404.0,1.0,2.0,252.49,0
13405.0,74.0,6.0,1213.811,0
13406.0,427.0,2.0,568.92,1
13407.0,579.0,3.0,2244.7,1
13408.0,2.0,46.0,29205.900999999645,2
13410.0,24.0,9.0,2201.96,0
13411.0,107.0,1.0,213.55,0
13412.0,620.0,1.0,487.34999999999997,1
13413.0,640.0,6.0,429.44,1
13414.0,134.0,6.0,2494.14,0
13415.0,473.0,4.0,784.17,1
13416.0,44.0,3.0,940.8000000000001,0
13417.0,5.0,6.0,1669.49,0
13418.0,12.0,31.0,11559.66,2
13419.0,64.0,1.0,221.06,0
13420.0,150.0,2.0,159.85,0
13421.0,40.0,8.0,4058.75,0
13422.0,64.0,1.0,2626.3,0
13423.0,429.0,1.0,217.03,1
13424.0,450.0,1.0,572.77,1
13425.0,108.0,5.0,3390.4300000000003,0
13426.0,1.0,22.0,8167.38,3
13427.0,19.0,6.0,1006.53,0
13428.0,10.0,3.0,478.54,0
13429.0,11.0,4.0,1006.8,0
13430.0,19.0,2.0,679.45,0
13431.0,67.0,8.0,3316.24,0
13432.0,571.0,2.0,439.1,1
13433.0,501.0,4.0,658.3199999999999,1
13434.0,74.0,5.0,1666.8600000000001,0
13435.0,5.0,9.0,4447.33,3
13436.0,2.0,1.0,196.89,0
13437.0,14.0,7.0,3408.06,0
13438.0,547.0,1.0,46.5,1
13439.0,255.0,3.0,986.61,0
13440.0,423.0,7.0,1295.25,1
13441.0,92.0,2.0,720.9,0
13442.0,667.0,3.0,419.87,1
13443.0,449.0,6.0,1273.16,1
13444.0,374.0,2.0,619.08,1
13445.0,626.0,1.0,241.89999999999998,1
13446.0,430.0,11.0,3881.89,1
13447.0,23.0,3.0,1129.14,0
13448.0,17.0,13.0,8745.93,3
13449.0,24.0,1.0,291.88,0
13450.0,27.0,13.0,4120.04,3
13451.0,26.0,11.0,7090.06,3
13452.0,259.0,3.0,729.8,0
13453.0,166.0,3.0,781.6899999999999,0
13454.0,641.0,1.0,219.87,1
13455.0,25.0,6.0,2212.9900000000002,0
13456.0,18.0,6.0,1766.72,0
13457.0,689.0,2.0,148.22,1
13458.0,7.0,16.0,11959.27,3
13459.0,625.0,2.0,1160.4099999999999,1
13460.0,29.0,2.0,183.44,0
13461.0,39.0,6.0,4160.0,0
13462.0,253.0,5.0,1153.85,0
13464.0,58.0,6.0,3097.64,0
13465.0,446.0,2.0,931.12,1
13466.0,184.0,5.0,1013.35,0
13467.0,11.0,2.0,1071.91,0
13468.0,2.0,46.0,12793.28,2
13469.0,653.0,1.0,82.4,1
13470.0,99.0,2.0,165.0,0
13471.0,1.0,4.0,2501.84,0
13472.0,464.0,2.0,592.24,1
13473.0,61.0,8.0,2657.7599999999998,0
13474.0,236.0,3.0,646.59,0
13475.0,191.0,4.0,1431.78,0
13476.0,179.0,5.0,2061.4700000000003,0
13477.0,38.0,11.0,2819.17,3
13478.0,469.0,5.0,2215.78,1
13479.0,201.0,4.0,851.37,0
13480.0,417.0,2.0,627.82,1
13481.0,46.0,11.0,3830.84,3
13482.0,232.0,2.0,336.09,0
13483.0,66.0,1.0,140.34,0
13484.0,241.0,3.0,790.72,0
13485.0,233.0,11.0,3019.2200000000003,3
13486.0,78.0,3.0,1122.41,0
13487.0,58.0,5.0,846.87,0
13488.0,17.0,23.0,14205.96,2
13489.0,105.0,4.0,449.52,0
13490.0,654.0,1.0,154.25,1
13491.0,52.0,27.0,4467.66,3
13492.0,136.0,3.0,1269.84,0
13493.0,275.0,2.0,618.63,0
13494.0,312.0,1.0,316.26000000000005,1
13495.0,8.0,10.0,4863.31,3
13496.0,11.0,2.0,653.33,0
13497.0,283.0,6.0,1166.83,0
13498.0,726.0,1.0,327.38,1
13499.0,18.0,5.0,1159.11,0
13500.0,23.0,4.0,1466.3,0
13501.0,288.0,3.0,2885.11,1
13502.0,17.0,5.0,780.5,0
13503.0,71.0,6.0,1859.24,0
13504.0,64.0,1.0,295.93,0
13505.0,73.0,4.0,4393.63,0
13506.0,316.0,5.0,1338.08,1
13507.0,3.0,4.0,2479.16,0
13508.0,244.0,2.0,287.05,0
13509.0,9.0,8.0,1114.72,0
13510.0,1.0,11.0,4558.29,3
13511.0,677.0,1.0,282.76,1
13512.0,261.0,4.0,713.39,0
13513.0,127.0,3.0,824.59,0
13514.0,74.0,4.0,815.9000000000001,0
13515.0,73.0,6.0,1265.82,0
13516.0,21.0,4.0,1685.26,0
13517.0,60.0,3.0,2128.42,0
13518.0,86.0,1.0,627.16,0
13519.0,78.0,2.0,343.21,0
13520.0,59.0,11.0,6606.0,3
13521.0,1.0,3.0,1071.73,0
13522.0,30.0,1.0,125.80000000000001,0
13523.0,33.0,6.0,4534.57,0
13524.0,41.0,5.0,680.1800000000001,0
13525.0,15.0,2.0,628.78,0
13526.0,726.0,2.0,1182.0,1
13527.0,34.0,12.0,4541.29,3
13529.0,79.0,2.0,307.76,0
13530.0,634.0,1.0,402.97999999999996,1
13531.0,205.0,6.0,1433.07,0
13532.0,34.0,1.0,210.31,0
13533.0,183.0,3.0,269.09,0
13534.0,2.0,35.0,7720.9,3
13535.0,403.0,1.0,89.5,1
13536.0,1.0,7.0,3444.39,0
13537.0,426.0,2.0,717.85,1
13538.0,43.0,12.0,3103.13,3
13539.0,86.0,7.0,1569.3600000000001,0
13540.0,467.0,3.0,632.39,1
13541.0,427.0,2.0,785.25,1
13542.0,377.0,17.0,3959.4900000000002,3
13543.0,634.0,2.0,1439.6100000000001,1
13544.0,40.0,6.0,790.2,0
13545.0,391.0,2.0,364.93,1
13546.0,12.0,5.0,1086.24,0
13547.0,408.0,1.0,167.08,1
13548.0,96.0,3.0,901.44,0
13549.0,26.0,8.0,1005.8,0
13550.0,383.0,1.0,342.55,1
13551.0,319.0,2.0,244.2,1
13552.0,66.0,22.0,6948.92,3
13553.0,675.0,1.0,499.6,1
13554.0,380.0,7.0,1629.35,1
13555.0,74.0,13.0,8891.84,3
13556.0,429.0,2.0,200.82,1
13557.0,28.0,13.0,3032.26,3
13558.0,6.0,4.0,594.52,0
13559.0,513.0,2.0,990.0,1
13560.0,7.0,1.0,171.42000000000002,0
13561.0,216.0,11.0,1803.4,0
13562.0,82.0,8.0,4838.18,3
13563.0,84.0,2.0,777.53,0
13564.0,144.0,37.0,16498.97,2
13565.0,19.0,3.0,414.8,0
13566.0,41.0,5.0,1688.6,0
13567.0,428.0,4.0,1079.29,1
13568.0,173.0,1.0,187.05,0
13569.0,17.0,4.0,726.54,0
13570.0,243.0,1.0,239.49,0
13571.0,13.0,26.0,4537.26,3
13572.0,206.0,1.0,1384.25,0
13573.0,50.0,6.0,904.52,0
13574.0,411.0,1.0,404.45,1
13575.0,23.0,5.0,732.0699999999999,0
13576.0,10.0,28.0,11202.59,3
13577.0,25.0,11.0,3489.28,3
13578.0,409.0,1.0,147.66,1
13579.0,15.0,5.0,1374.34,0
13580.0,406.0,1.0,107.75,1
13581.0,309.0,2.0,280.53000000000003,1
13582.0,390.0,2.0,241.68,1
13583.0,156.0,2.0,1445.031,0
13584.0,307.0,3.0,385.7,1
13585.0,531.0,3.0,684.54,1
13586.0,541.0,1.0,127.28,1
13587.0,64.0,4.0,1673.5,0
13588.0,16.0,9.0,2478.95,0
13589.0,15.0,6.0,1120.74,0
13590.0,11.0,18.0,6336.04,3
13591.0,65.0,7.0,2093.94,0
13592.0,36.0,4.0,247.95999999999998,0
13593.0,108.0,14.0,5493.29,3
13594.0,53.0,2.0,533.32,0
13595.0,517.0,3.0,784.48,1
13596.0,6.0,2.0,664.11,0
13597.0,400.0,2.0,396.71,1
13598.0,47.0,5.0,761.96,0
13599.0,1.0,33.0,9811.04,2
13600.0,312.0,2.0,518.42,1
13601.0,45.0,4.0,1159.99,0
13602.0,65.0,4.0,1025.17,0
13603.0,26.0,1.0,164.34,0
13604.0,659.0,1.0,717.62,1
13605.0,387.0,2.0,522.67,1
13606.0,29.0,3.0,276.75,0
13607.0,40.0,2.0,1075.81,0
13608.0,541.0,1.0,232.05,1
13609.0,593.0,1.0,167.35,1
13610.0,12.0,14.0,2103.71,3
13611.0,89.0,10.0,3297.9300000000003,3
13612.0,633.0,1.0,818.29,1
13613.0,453.0,5.0,1039.8500000000001,1
13614.0,24.0,6.0,2332.74,0
13615.0,319.0,8.0,6272.53,3
13616.0,568.0,2.0,283.85,1
13617.0,40.0,8.0,1278.75,0
13618.0,174.0,1.0,177.34,0
13619.0,545.0,2.0,224.94,1
13620.0,528.0,1.0,112.34,1
13621.0,117.0,1.0,213.85,0
13622.0,696.0,1.0,658.95,1
13623.0,31.0,10.0,2533.06,0
13624.0,388.0,1.0,462.08,1
13625.0,597.0,1.0,301.26,1
13626.0,253.0,2.0,707.04,0
13627.0,59.0,7.0,2245.9,0
13628.0,676.0,1.0,310.14,1
13629.0,23.0,19.0,13370.86,3
13630.0,5.0,7.0,2031.78,0
13631.0,100.0,11.0,3070.42,3
13632.0,25.0,8.0,3645.81,0
13634.0,33.0,16.0,5033.77,3
13635.0,68.0,4.0,2999.16,0
13636.0,37.0,5.0,949.12,0
13637.0,52.0,3.0,804.3,0
13638.0,16.0,1.0,122.64,0
13639.0,74.0,2.0,1346.27,0
13640.0,611.0,1.0,405.0,1
13641.0,641.0,5.0,1016.47,1
13642.0,216.0,4.0,472.2,0
13643.0,31.0,10.0,2156.77,0
13644.0,16.0,4.0,2624.26,0
13645.0,120.0,1.0,252.1,0
13646.0,400.0,2.0,326.25,1
13647.0,10.0,8.0,3041.68,0
13648.0,400.0,8.0,1764.02,1
13649.0,257.0,6.0,1453.68,0
13650.0,17.0,10.0,3288.0,3
13651.0,35.0,3.0,226.85,0
13652.0,46.0,5.0,2262.05,0
13653.0,488.0,1.0,152.2,1
13654.0,43.0,11.0,6308.0,3
13655.0,114.0,6.0,2280.51,0
13656.0,165.0,4.0,1078.85,0
13657.0,11.0,2.0,382.14,0
13658.0,10.0,9.0,6025.5,3
13659.0,206.0,12.0,4884.68,3
13660.0,400.0,1.0,306.64,1
13661.0,603.0,1.0,325.24,1
13662.0,86.0,11.0,2233.61,0
13663.0,179.0,5.0,2047.51,0
13665.0,386.0,3.0,1711.6599999999999,1
13666.0,60.0,5.0,127.89999999999999,0
13667.0,149.0,1.0,299.05,0
13668.0,3.0,35.0,12948.48,2
13669.0,51.0,3.0,413.55,0
13670.0,75.0,1.0,349.7,0
13671.0,395.0,1.0,172.6,1
13672.0,301.0,3.0,419.92,1
13673.0,19.0,2.0,387.44,0
13674.0,433.0,1.0,240.68,1
13675.0,151.0,2.0,486.82000000000005,0
13676.0,539.0,2.0,243.9,1
13677.0,405.0,2.0,551.24,1
13678.0,152.0,1.0,232.6,0
13679.0,494.0,3.0,281.26,1
13680.0,1.0,12.0,11419.67,3
13681.0,18.0,4.0,827.83,0
13682.0,187.0,1.0,59.5,0
13683.0,458.0,1.0,258.6,1
13684.0,286.0,4.0,594.88,1
13685.0,3.0,7.0,3119.44,0
13686.0,183.0,3.0,409.04,0
13687.0,438.0,1.0,11880.84,1
13688.0,635.0,1.0,375.5,1
13689.0,63.0,2.0,1259.5,0
13690.0,59.0,1.0,172.25,0
13691.0,396.0,1.0,212.78,1
13692.0,25.0,5.0,3114.4,0
13693.0,374.0,9.0,2011.82,1
13694.0,4.0,46.0,29205.900999999645,2
13695.0,31.0,16.0,2770.73,3
13696.0,422.0,3.0,2020.4,1
13697.0,39.0,1.0,151.29999999999998,0
13698.0,597.0,2.0,451.73,1
13699.0,155.0,2.0,764.15,0
13700.0,26.0,13.0,2596.9700000000003,3
13701.0,447.0,1.0,161.0,1
13702.0,446.0,1.0,135.18,1
13703.0,318.0,2.0,425.56,1
13704.0,5.0,9.0,2308.06,0
13705.0,8.0,7.0,1717.19,0
13706.0,303.0,2.0,631.17,1
13707.0,267.0,5.0,3365.86,0
13708.0,271.0,1.0,285.33,0
13709.0,4.0,18.0,7571.35,3
13710.0,32.0,3.0,509.52,0
13711.0,219.0,9.0,1792.26,0
13712.0,247.0,2.0,766.42,0
13713.0,408.0,3.0,740.76,1
13714.0,465.0,1.0,161.35,1
13715.0,281.0,17.0,8153.04,3
13716.0,269.0,1.0,138.28,0
13717.0,32.0,8.0,1763.3,0
13718.0,246.0,2.0,306.55,0
13719.0,15.0,11.0,2783.08,3
13720.0,117.0,4.0,799.9,0
13721.0,36.0,2.0,741.54,0
13722.0,132.0,10.0,5635.41,3
13723.0,217.0,6.0,1194.08,0
13724.0,637.0,1.0,213.01,1
13725.0,50.0,8.0,1980.56,0
13726.0,39.0,2.0,1079.6599999999999,0
13727.0,29.0,8.0,1074.15,0
13728.0,37.0,16.0,2855.17,3
13729.0,436.0,3.0,724.73,1
13730.0,136.0,2.0,752.6,0
13731.0,219.0,2.0,610.59,0
13732.0,28.0,1.0,491.86,0
13733.0,411.0,2.0,487.03000000000003,1
13734.0,509.0,4.0,6695.6900000000005,1
13735.0,25.0,13.0,9762.77,3
13736.0,5.0,7.0,2752.47,0
13737.0,200.0,1.0,339.59999999999997,0
13738.0,396.0,1.0,434.78000000000003,1
13739.0,18.0,2.0,292.2,0
13740.0,241.0,5.0,1582.77,0
13741.0,72.0,3.0,668.4300000000001,0
13742.0,17.0,12.0,3107.87,3
13743.0,3.0,7.0,1341.6,0
13744.0,95.0,2.0,1080.52,0
13745.0,162.0,2.0,777.36,0
13746.0,414.0,1.0,176.69,1
13747.0,374.0,2.0,169.79999999999998,1
13748.0,96.0,9.0,2064.35,0
13750.0,54.0,11.0,3602.1800000000003,3
13751.0,288.0,1.0,296.25,1
13752.0,124.0,7.0,1579.8300000000002,0
13753.0,288.0,4.0,2094.57,1
13754.0,152.0,3.0,447.05,0
13755.0,4.0,9.0,2108.06,0
13756.0,2.0,23.0,8655.95,3
13757.0,675.0,1.0,195.55,1
13758.0,12.0,15.0,8698.13,3
13759.0,33.0,2.0,659.4100000000001,0
13760.0,54.0,5.0,1363.6399999999999,0
13761.0,50.0,6.0,1952.17,0
13762.0,219.0,5.0,2472.48,0
13763.0,63.0,3.0,5217.4400000000005,0
13764.0,71.0,6.0,2919.62,0
13765.0,653.0,1.0,352.821,1
